521,0.8819,25715.8072,2063.6119
522,0.882,25696.9879,2067.3258
523,0.882,25678.2279,2071.2813
524,0.8821,25659.5272,2075.4412
525,0.8822,25640.8852,2079.3198
526,0.8823,25622.3017,2083.1314
527,0.8824,25603.7764,2086.9523
528,0.8825,25585.309,2091.1092
529,0.8826,25566.8991,2095.6986
530,0.8826,25548.5465,2099.6003
531,0.8827,25530.2508,2103.9034
532,0.8828,25512.0117,2108.1182
533,0.8829,25493.8291,2111.8924
534,0.883,25475.7024,2115.8852
535,0.883,25457.6315,2119.7276
536,0.8831,25439.6161,2123.6542
537,0.8831,25421.6559,2127.5662
538,0.8832,25403.7505,2131.3016
539,0.8832,25385.8997,2135.3528
540,0.8833,25368.1032,2139.2687
541,0.8834,25350.3608,2143.2626
542,0.8834,25332.6721,2147.0483
543,0.8834,25315.0368,2150.8391
544,0.8835,25297.4548,2154.9203
545,0.8836,25279.9257,2158.6156
546,0.8837,25262.4492,2162.4782
547,0.8838,25245.025,2166.5309
548,0.8838,25227.653,2170.5489
549,0.8838,25210.3328,2174.4334
550,0.884,25193.0642,2178.3186
551,0.884,25175.8469,2182.1841
552,0.884,25158.6806,2186.2819
553,0.8842,25141.5651,2190.0633
554,0.8842,25124.5002,2194.0754
555,0.8843,25107.4855,2198.1302
556,0.8843,25090.5208,2202.0271
557,0.8844,25073.6059,2206.2983
558,0.8845,25056.7405,2210.7969
559,0.8846,25039.9243,2214.7753
560,0.8846,25023.1572,2218.712
561,0.8848,25006.4388,2222.5227
562,0.8848,24989.769,2226.4955
563,0.8848,24973.1474,2230.414
564,0.8849,24956.5739,2234.6612
565,0.885,24940.0482,2238.6756
566,0.885,24923.5701,2242.5902
567,0.8851,24907.1392,2246.5117
568,0.8852,24890.7555,2250.1986
569,0.8853,24874.4187,2254.2255
570,0.8854,24858.1284,2258.0689
571,0.8855,24841.8846,2262.0429
572,0.8856,24825.687,2265.7806
573,0.8856,24809.5353,2269.7206
574,0.8857,24793.4293,2273.8441
575,0.8857,24777.3688,2277.7134
576,0.8858,24761.3536,2281.4421
577,0.8858,24745.3835,2285.5817
578,0.8858,24729.4582,2289.5131
579,0.8858,24713.5775,2293.5026
580,0.8859,24697.7412,2297.194
